,Date,BTC-USD,ETH-USD,LTC-USD,XRP-USD,DOGE-USD,MATIC-USD,LINK-USD,ADA-USD,BNB-USD,TRX-USD,DOT-USD,SOL-USD,ETH-BTC,LTC-BTC,XRP-BTC,DOGE-BTC,MATIC-BTC,LINK-BTC,ADA-BTC,BNB-BTC,TRX-BTC,DOT-BTC,SOL-BTC
2113,2020-06-30,9185.581055,227.96843,41.743965,0.177701,0.002311,0.019663,4.614746,0.083848,15.494698,0.016194,0.0,0.853022,0.024818073961244906,0.004544510004326558,1.9345646065936323e-05,2.5158996324375693e-07,2.1406375799489365e-06,0.0005023902105232689,9.128219488560161e-06,0.0016868500650338008,1.7629804693939418e-06,0.0,9.286532826746689e-05
2114,2020-07-01,9145.985352,226.134583,41.43354,0.17575,0.00232,0.01901,4.568796,0.083112,15.409456,0.016371,0.0,0.863364,0.024725010405855282,0.00453024342433913,1.9216081508546024e-05,2.536632096718451e-07,2.0785075930438687e-06,0.0004995411455585721,9.0872658113131e-06,0.0016848327880418412,1.789965692042145e-06,0.0,9.439813937720814e-05
2115,2020-07-02,9231.139648,231.28891,41.736717,0.177155,0.00233,0.018717,4.709296,0.096897,15.820766,0.016865,0.0,0.832116,0.02505529315116694,0.004521296242013043,1.919102155911833e-05,2.524065379624945e-07,2.027593635641206e-06,0.0005101532616311688,1.049675378066602e-05,0.0017138475424784301,1.8269683531062102e-06,0.0,9.014228272240303e-05
2116,2020-07-03,9124.842773,229.318954,41.471855,0.177265,0.002361,0.019099,4.848128,0.094318,15.534174,0.016689,0.0,0.782036,0.025131277294831257,0.004544939132837812,1.9426636097722052e-05,2.5874418428184787e-07,2.0930771603553634e-06,0.0005313108533053734,1.0336397277888745e-05,0.001702404565913719,1.82896302053357e-06,0.0,8.570405205380737e-05
2117,2020-07-04,9084.233398,225.288483,41.173149,0.176262,0.002315,0.019243,4.741215,0.096652,15.287059,0.016645,0.0,0.767941,0.024799944379412346,0.004532374631530796,1.940306818171428e-05,2.54837133589024e-07,2.1182855125933433e-06,0.0005219169072696694,1.0639532887968187e-05,0.001682812223138787,1.8322955026303695e-06,0.0,8.45355866978353e-05
2118,2020-07-05,9126.09082,228.976196,42.02216,0.177914,0.002307,0.019511,4.808466,0.099965,15.552996,0.016809,0.0,0.780101,0.025090282412946665,0.004604617774338564,1.9495094176588527e-05,2.527916986037621e-07,2.1379362078274826e-06,0.0005268921923790367,1.0953759059785469e-05,0.0017042341903847065,1.841862012063562e-06,0.0,8.54803020687011e-05
2119,2020-07-06,9072.849609,227.685013,41.598076,0.177017,0.002309,0.019067,4.74217,0.098211,15.480226,0.01684,0.0,0.691664,0.02509520413235365,0.004584896454002271,1.951062870307079e-05,2.54495566388485e-07,2.10154480915082e-06,0.0005226770203813261,1.0824713759454095e-05,0.0017062143281471424,1.8560871970472447e-06,0.0,7.623448307948249e-05
2120,2020-07-07,9349.161133,240.972595,43.963493,0.188567,0.002614,0.019927,5.355996,0.104957,16.275965,0.018005,0.0,0.707858,0.02577478252561422,0.004702399752724425,2.0169403149380933e-05,2.795972775325574e-07,2.1314211742124223e-06,0.000572885195132084,1.1226354804125718e-05,0.0017409011106408535,1.9258412325836636e-06,0.0,7.571353086443805e-05
2121,2020-07-08,9253.020508,239.159973,43.318398,0.184814,0.003097,0.020104,5.71398,0.11749,16.774088,0.017145,0.0,0.753048,0.025846692201019816,0.004681541336966418,1.9973369759659892e-05,3.3470151690708863e-07,2.172695930222832e-06,0.0006175259197858465,1.2697475370169146e-05,0.0018128229571627357,1.8529084621801858e-06,0.0,8.138401934254095e-05
2122,2020-07-09,9427.994141,246.748291,45.188488,0.204598,0.004732,0.021634,6.475725,0.129908,17.238857,0.0179,0.0,0.794018,0.026171875725606693,0.004793011888232569,2.1701116583245873e-05,5.019095185286243e-07,2.2946556474742723e-06,0.0006868613729657175,1.3778964863274834e-05,0.0018284755741449288,1.898601095025861e-06,0.0,8.42191868307399e-05
2123,2020-07-10,9273.357422,242.868011,44.505367,0.202842,0.004394,0.020698,6.101554,0.12423,16.878132,0.01843,0.0,0.853304,0.026189868453018204,0.004799272256498603,2.187363117470056e-05,4.7383054486563074e-07,2.231985575245522e-06,0.0006579660119133065,1.3396442555452275e-05,0.0018200670190883109,1.9874139603717734e-06,0.0,9.201672718616798e-05
2124,2020-07-11,9277.511719,241.044785,44.250656,0.198724,0.003528,0.021107,6.138028,0.118349,17.279306,0.018134,0.0,0.91356,0.025981620104704284,0.004769668564187992,2.1419967553694448e-05,3.802743781799582e-07,2.275071230227998e-06,0.0006616028290677927,1.2756545460096336e-05,0.001862493578381865,1.954618926846758e-06,0.0,9.847036874435448e-05
2125,2020-07-12,9241.054688,239.459641,44.687767,0.201217,0.003811,0.021298,6.114736,0.125341,17.628357,0.018377,0.0,0.923856,0.02591258780352756,0.004835786445245199,2.1774246208205105e-05,4.123988147098389e-07,2.3047152861952634e-06,0.0006616924373297248,1.3563495102216195e-05,0.001907613102094435,1.988625824697641e-06,0.0,9.997300429351166e-05
2126,2020-07-13,9277.205078,242.18187,44.636101,0.200538,0.00363,0.021159,7.309183,0.126783,18.236546,0.018153,0.0,1.016716,0.026105046505257388,0.004811373751546165,2.161620857940896e-05,3.9128163810975737e-07,2.280751564948859e-06,0.000787864765147105,1.3666077114178891e-05,0.0019657370777807007,1.956731563803423e-06,0.0,0.00010959292065355374
2127,2020-07-14,9238.703125,239.975616,43.969219,0.198495,0.003169,0.022424,7.173942,0.124269,18.392452,0.017537,0.0,1.172476,0.025975032724087018,0.004759241465506015,2.1485158394458098e-05,3.4301351143372733e-07,2.4271804923918906e-06,0.0007765096359236027,1.3450913869472347e-05,0.001990804526474055,1.8982101451603903e-06,0.0,0.00012690915425426661
2128,2020-07-15,9241.897461,240.143646,43.790375,0.198774,0.003287,0.022353,8.103979,0.131996,18.072044,0.01764,0.0,1.147523,0.02598423613910295,0.00473824506112425,2.1507920947923187e-05,3.5566289432130714e-07,2.418659165428713e-06,0.0008768739357040135,1.4282348463290314e-05,0.0019554473609193833,1.908698952183711e-06,0.0,0.0001241653031579767
2129,2020-07-16,9191.980469,238.450912,43.263828,0.197021,0.003086,0.022258,8.63993,0.130397,17.59165,0.017556,0.0,1.284039,0.02594119001929746,0.0047066927683220685,2.1434009859404544e-05,3.357274322337336e-07,2.421458582844602e-06,0.0009399421625337659,1.4185952683403163e-05,0.0019138041099334283,1.9099257291948885e-06,0.0,0.00013969122370640667
2130,2020-07-17,9131.8125,233.691391,42.041271,0.194051,0.002991,0.020896,8.347771,0.125964,17.144192,0.017137,0.0,0.870761,0.025590909909724933,0.004603825472763485,2.124999828894866e-05,3.2753629139888716e-07,2.2882642410802894e-06,0.0009141417434928717,1.3793975730447816e-05,0.0018774139306955767,1.8766263542971343e-06,0.0,9.535467356562566e-05
2131,2020-07-18,9151.183594,232.855682,41.908268,0.194349,0.00306,0.021182,8.274662,0.122307,17.086912,0.017182,0.0,0.977515,0.025445416935211802,0.004579546194164138,2.1237580691466564e-05,3.3438297555370845e-07,2.314673264110671e-06,0.000904217680150719,1.3365156402303079e-05,0.0018671805482301858,1.8775713352822938e-06,0.0,0.00010681842298966775
2132,2020-07-19,9158.005859,235.458298,42.425865,0.199404,0.003464,0.021495,7.95887,0.122484,17.126871,0.017396,0.0,0.968004,0.025710651600927305,0.004632653183804869,2.1773735796864155e-05,3.782482838876725e-07,2.3471266923110625e-06,0.0008690614662774479,1.3374527368273e-05,0.0018701528764767741,1.8995401693158053e-06,0.0,0.00010570030363637485
2133,2020-07-20,9187.220703,238.494873,42.551159,0.199142,0.003383,0.021244,8.066796,0.123723,17.961239,0.017479,0.0,0.920515,0.025959414790386146,0.004631559464562043,2.167597867056487e-05,3.6822888111257775e-07,2.3123424032975466e-06,0.0008780453045354471,1.3466858367688872e-05,0.0019550242212135957,1.9025340268893723e-06,0.0,0.00010019515474352482
2134,2020-07-21,9162.514648,236.302505,41.973995,0.194871,0.003232,0.021605,7.261945,0.117904,17.467257,0.017217,0.0,0.872928,0.025790136668603338,0.004581056250661723,2.1268287963123372e-05,3.5274159160067296e-07,2.3579771307340777e-06,0.0007925711749432392,1.286808311141267e-05,0.0019063824365959147,1.8790693015435602e-06,0.0,9.527166215123523e-05
2135,2020-07-22,9375.080078,245.037262,43.606789,0.199029,0.003302,0.021265,7.278393,0.122981,17.705444,0.017563,0.0,0.977198,0.026137084692750074,0.004651351096438069,2.1229578664298637e-05,3.5221032487483777e-07,2.268247292084623e-06,0.0007763552886422609,1.3117861285109759e-05,0.001888564561869548,1.8733706649838813e-06,0.0,0.00010423356300637243
2136,2020-07-23,9527.141602,262.388641,44.939594,0.203331,0.003283,0.021213,7.466169,0.123967,18.087339,0.017948,0.0,1.046155,0.02754117152461738,0.004717007039190641,2.1342288011895976e-05,3.4459443736102455e-07,2.2265859883458465e-06,0.0007836735625334521,1.3011982520966838e-05,0.001898506367975363,1.8838808899651747e-06,0.0,0.00010980785672172483
2137,2020-07-24,9585.514648,274.722687,44.850105,0.207814,0.003295,0.021052,7.874666,0.123918,18.676613,0.017865,0.0,1.049844,0.028660191662981848,0.004678945956162916,2.1680004426612606e-05,3.437478446384197e-07,2.1962305387945405e-06,0.000821517288238982,1.2927631384492772e-05,0.0019484204746269768,1.8637496948301568e-06,0.0,0.00010952400977437847
2138,2020-07-25,9539.485352,279.026367,44.107262,0.203959,0.003219,0.020643,7.437192,0.121925,19.157789,0.01795,0.0,0.99544,0.029249624765292057,0.004623652154437524,2.1380503504545873e-05,3.3743958727554635e-07,2.1639532153243566e-06,0.0007796219319568174,1.2781087815648025e-05,0.002008262321612924,1.8816528709524875e-06,0.0,0.0001043494447833395
2139,2020-07-26,9680.234375,303.692383,48.836586,0.213994,0.003238,0.020858,7.656192,0.142971,19.752638,0.018681,0.0,1.244728,0.031372420463734896,0.005044979708975279,2.2106282938009957e-05,3.3449603331530907e-07,2.1546998958896595e-06,0.0007909097758802973,1.4769373804546958e-05,0.002040512371375306,1.9298086468076865e-06,0.0,0.0001285844899803885
2140,2020-07-27,9905.217773,309.657928,47.973759,0.214948,0.003234,0.020694,7.490936,0.147891,19.515312,0.018525,0.0,1.565098,0.031262101964489544,0.004843281601618957,2.1700482001103803e-05,3.264945884193837e-07,2.0892019210731997e-06,0.0007562616160160621,1.493061570065896e-05,0.001970205244067984,1.8702264225321843e-06,0.0,0.00015800742960606082
2141,2020-07-28,11017.463867,321.829742,53.060986,0.223889,0.003155,0.019913,7.091758,0.138762,19.700594,0.018718,0.0,1.784111,0.029210873381119842,0.004816079874691546,2.032128289257225e-05,2.863635441047369e-07,1.8074032500024172e-06,0.0006436833454241271,1.2594731571176388e-05,0.0017881242214923979,1.6989390867044263e-06,0.0,0.0001619348174441351
2142,2020-07-29,10912.953125,316.555359,55.591705,0.230148,0.003198,0.020488,7.223115,0.148647,20.191669,0.01912,0.0,1.785662,0.02900730493149626,0.00509410279355525,2.1089433571630043e-05,2.930462509431882e-07,1.8774019979124577e-06,0.0006618845437403086,1.3621152615369637e-05,0.001850247936440211,1.7520463783720321e-06,0.0,0.0001636277531431255
2143,2020-07-30,11099.833008,318.144989,55.100842,0.243254,0.003192,0.020381,7.114584,0.139968,19.897251,0.019335,0.0,1.658289,0.028662141923279646,0.0049641145015683645,2.1915104472714065e-05,2.8757189389240587e-07,1.8361537498186477e-06,0.0006409631563711179,1.2609919437447451e-05,0.0017925721031712301,1.7419180978727028e-06,0.0,0.00014939765299215032
2144,2020-07-31,11110.210938,334.633728,56.65485,0.244649,0.003229,0.020419,7.413322,0.140673,19.990093,0.019269,0.0,1.686807,0.030119475666790442,0.005099349626767636,2.2020193978786903e-05,2.9063354584528414e-07,1.8378588952043531e-06,0.0006672530378918715,1.266159578652637e-05,0.0017992541376175267,1.7343505094124434e-06,0.0,0.00015182493018477738
2145,2020-08-01,11322.570313,345.798615,57.998138,0.258904,0.003225,0.020258,7.772912,0.138798,20.668146,0.019677,0.0,1.532759,0.030540646287969753,0.005122347346645265,2.286618610817895e-05,2.8482931974352315e-07,1.789169723833889e-06,0.0006864971278717109,1.225852400674776e-05,0.0018253934776867656,1.7378562866955984e-06,0.0,0.00013537200102349233
2146,2020-08-02,11758.764648,385.549866,61.259525,0.289742,0.003696,0.021008,8.308259,0.143756,21.546732,0.020408,0.0,1.52991,0.03278829686123334,0.0052096905443565775,2.4640513580589523e-05,3.143187325063639e-07,1.7865822328175574e-06,0.0007065588306857658,1.222543390427079e-05,0.001832397589798244,1.7355564645535373e-06,0.0,0.00013010805520801167
2147,2020-08-03,11043.768555,371.13385,56.624901,0.28749,0.003336,0.020001,8.271558,0.133498,20.94066,0.019056,0.0,1.73229,0.03360572508846822,0.005127316886260117,2.6031874768856925e-05,3.020707997805374e-07,1.8110665666698228e-06,0.0007489796584205943,1.2088083821673317e-05,0.0018961516529173586,1.7254979498255159e-06,0.0,0.0001568567822997084
2148,2020-08-04,11246.203125,386.156464,58.462353,0.309935,0.003389,0.020458,9.164508,0.137332,22.054789,0.019887,0.0,1.800012,0.034336607627296435,0.005198408062721168,2.7559078966929117e-05,3.013461487696542e-07,1.8191028360960713e-06,0.0008148979613953043,1.2211410239844837e-05,0.001961087555939018,1.7683301447571887e-06,0.0,0.0001600550852579412
2149,2020-08-05,11203.823242,389.710815,57.576206,0.300783,0.003543,0.02065,9.832139,0.143129,22.28727,0.020359,0.0,1.870736,0.03478373467541715,0.005138978432305403,2.6846460668216244e-05,3.162313367028394e-07,1.8431208306276135e-06,0.0008775699854976344,1.2775014109777224e-05,0.0019892557673037233,1.8171475540313596e-06,0.0,0.00016697300194697234
2150,2020-08-06,11749.871094,401.583862,58.986931,0.303142,0.003517,0.02135,9.554093,0.142704,23.324579,0.020449,0.0,1.75455,0.0341777249118134,0.0050202194158641715,2.579960218923573e-05,2.9932243271978826e-07,1.8170412108522832e-06,0.0008131232184222633,1.214515451772666e-05,0.0019850923310903855,1.7403595185348166e-06,0.0,0.0001493250424590573
2151,2020-08-07,11778.894531,395.226868,59.1483,0.303464,0.003563,0.021767,10.147917,0.14408,22.721392,0.020268,0.0,2.203166,0.033553816698148685,0.00502154933506977,2.5763368472426305e-05,3.0249018620744117e-07,1.8479662877287038e-06,0.0008615339048407682,1.223204772067587e-05,0.0019289918880079325,1.7207047695909115e-06,0.0,0.00018704352893233323
2152,2020-08-08,11604.553711,379.551575,57.205868,0.294905,0.003534,0.021376,10.079674,0.139089,22.312599,0.019899,0.0,2.083889,0.032707123811251924,0.004929605172646523,2.541286871898041e-05,3.045356235156297e-07,1.8420355088483591e-06,0.0008685964364528245,1.1985725902423718e-05,0.0019227451184830832,1.714757886909314e-06,0.0,0.00017957510921119474
2153,2020-08-09,11737.325195,395.305237,58.228046,0.294618,0.003508,0.022871,12.71109,0.146315,22.893887,0.020448,0.0,2.471556,0.033679329015131716,0.004960929771699999,2.5100948904909336e-05,2.988755906238653e-07,1.9485700208547388e-06,0.0010829630932791072,1.2465787355225443e-05,0.0019505199540481848,1.7421345715726334e-06,0.0,0.0002105723373032948
2154,2020-08-10,11662.256836,391.041504,57.116756,0.288569,0.003468,0.022779,13.843441,0.145381,22.4802,0.020496,0.0,2.665228,0.033530517248848556,0.004897573154424739,2.4743838526109442e-05,2.973695442287548e-07,1.9532240046098053e-06,0.0011870293370033615,1.2465940516009402e-05,0.0019276028916295424,1.7574642959955473e-06,0.0,0.00022853449700856851
2155,2020-08-11,11881.647461,395.894714,58.288845,0.294683,0.003495,0.024379,13.455566,0.143709,22.628412,0.021514,0.0,3.131042,0.0333198502395795,0.004905788123349538,2.480152697403786e-05,2.9415112773476014e-07,2.051819840642552e-06,0.0011324663557108715,1.209503989002422e-05,0.0019044843801564464,1.8106916629715679e-06,0.0,0.0002635191803390269
2156,2020-08-12,11404.59668,380.063812,54.36639,0.284376,0.003397,0.023116,13.097778,0.137424,21.309778,0.020161,0.0,3.307958,0.03332549345357472,0.00476705941695783,2.493520884422894e-05,2.978623528140409e-07,2.026902015793162e-06,0.0011484648135755028,1.204987811984597e-05,0.0018685253497276678,1.767795965582537e-06,0.0,0.00029005479920224587
2157,2020-08-13,11588.405273,390.838104,54.988716,0.28493,0.003483,0.025547,16.642941,0.137499,21.773226,0.020389,0.0,3.770703,0.03372665132023123,0.004745149544270689,2.4587507365130103e-05,3.005590431079498e-07,2.204531115210679e-06,0.0014361718120763898,1.1865221897301175e-05,0.001878880267566217,1.7594310450554088e-06,0.0,0.0003253858413793499
2158,2020-08-14,11772.65918,428.677277,57.701302,0.297533,0.003514,0.027433,17.348694,0.141318,22.080112,0.022628,0.0,3.760168,0.03641295228594225,0.004901297244553375,2.5273219537813882e-05,2.9848821292387063e-07,2.3302296941208145e-06,0.0014736427628409437,1.2003914989748306e-05,0.0018755415970514828,1.922080615265038e-06,0.0,0.0003193983570328756
2159,2020-08-15,11768.697266,437.562988,56.72636,0.300246,0.003563,0.028223,16.915672,0.138284,23.08856,0.024739,0.0,3.412555,0.03718023992886011,0.004820105294396822,2.551225451838384e-05,3.027522859555219e-07,2.398141388302749e-06,0.001437344475575025,1.1750153553486776e-05,0.0019618620037668323,2.102101824937877e-06,0.0,0.00028996879797893514
2160,2020-08-16,11866.685547,433.350586,59.942123,0.299767,0.00354,0.030129,19.112249,0.138345,23.050289,0.025212,0.0,3.185406,0.03651824970701737,0.005051294463191863,2.5261223853343252e-05,2.983141321120574e-07,2.5389566345774514e-06,0.0016105802184024115,1.1658267968091124e-05,0.001942436993776018,2.1246033612455343e-06,0.0,0.0002684326628007176
2161,2020-08-17,11895.658203,433.973755,63.826542,0.303641,0.003524,0.030161,18.804186,0.138471,23.497103,0.028207,0.0,3.385653,0.03648169337032186,0.005365532609528358,2.55253635249392e-05,2.9624253991353515e-07,2.5354628962349985e-06,0.001580760448821379,1.164046559147762e-05,0.0019752671604227998,2.371201283581466e-06,0.0,0.0002846124982933826
2162,2020-08-18,12251.895508,429.669617,67.05616,0.314218,0.003593,0.02871,16.783691,0.140818,23.491961,0.030332,0.0,3.104469,0.035069644261938315,0.005473125358946704,2.5646480562524238e-05,2.932607446459133e-07,2.3433108763663152e-06,0.0013698852548196252,1.1493568477469584e-05,0.00191741441025682,2.4756985545783028e-06,0.0,0.00025338683291682544
2163,2020-08-19,11990.884766,423.738586,65.554649,0.303513,0.003508,0.026933,16.21316,0.137427,23.05559,0.028778,0.0,3.328696,0.035338391976003754,0.005467040195889412,2.5311977049484056e-05,2.925555593651345e-07,2.2461228279307777e-06,0.0013521237436933933,1.1460955774479003e-05,0.0019227597003828967,2.3999897056470473e-06,0.0,0.0002776022007515638
2164,2020-08-20,11761.5,406.758911,62.019966,0.290301,0.003424,0.024896,16.215536,0.129309,22.371693,0.026519,2.787857,2.899041,0.034583931556349104,0.005273134039025634,2.468231092972835e-05,2.9111933001742975e-07,2.116736810780938e-06,0.0013786962547294138,1.0994260936105089e-05,0.001902112230582834,2.254729413765251e-06,0.00023703243633890232,0.0002464856523402627
2165,2020-08-21,11878.026367,416.148773,62.905972,0.292468,0.003457,0.02668,16.090399,0.133536,23.104414,0.027541,2.896923,3.209718,0.03503517841618544,0.005295995315751095,2.4622609090391153e-05,2.910416169477762e-07,2.246164402709479e-06,0.001354635736851282,1.1242271727144414e-05,0.0019451391406395248,2.3186511924670827e-06,0.00024388925487220213,0.0002702231751999949
2166,2020-08-22,11585.477539,389.031097,59.363056,0.280635,0.003392,0.024981,13.834607,0.123747,22.115171,0.024349,2.87857,2.945308,0.03357920255685716,0.005123919648557182,2.422299806419745e-05,2.927803354312817e-07,2.15623395029742e-06,0.0011941335135672046,1.0681217030841632e-05,0.00190887004230547,2.1016828972335725e-06,0.0002484636468639223,0.00025422413448951577
2167,2020-08-23,11679.696289,395.562836,60.262802,0.286358,0.003438,0.026155,15.910229,0.125151,22.219055,0.025142,4.487058,3.020863,0.03386756181087887,0.005159620636433486,2.4517589577195898e-05,2.943569691309462e-07,2.239356174409511e-06,0.0013622125615530207,1.071526150195086e-05,0.0019023658193001154,2.152624467100131e-06,0.0003841759142509498,0.0002586422562070441
2168,2020-08-24,11663.689453,391.678986,60.62326,0.285278,0.00341,0.025349,15.157313,0.121581,21.865778,0.024452,3.987413,3.312222,0.03358105405483484,0.00519760580426009,2.4458641594459122e-05,2.9236032164101543e-07,2.173326039084487e-06,0.0012995298838397492,1.0423888640890411e-05,0.0018746879439915072,2.0964206993449006e-06,0.0003418654977113098,0.000283977210928577
2169,2020-08-25,11773.588867,408.071686,62.215099,0.289044,0.003418,0.027941,15.134721,0.124525,22.608212,0.025164,4.584953,3.349664,0.0346599232069142,0.005284293489675156,2.4550203278301717e-05,2.9031079975794435e-07,2.373193111772008e-06,0.0012854806780641765,1.0576639069589824e-05,0.0019202481295544631,2.1373262039522854e-06,0.00038942696672983795,0.0002845066222236381
2170,2020-08-26,11366.894531,383.977448,58.442039,0.277693,0.003301,0.025798,14.234516,0.113347,21.474306,0.023123,5.541406,3.266041,0.03378032997075936,0.005141425289081008,2.4429979467362054e-05,2.9040473552362553e-07,2.2695732708386825e-06,0.0012522783563425675,9.971676933473607e-06,0.001889197259764739,2.034240745081125e-06,0.00048750395148713466,0.00028732922532999616
2171,2020-08-27,11485.608398,386.609863,58.298702,0.27736,0.0033,0.026919,15.229187,0.115258,22.258066,0.023746,6.075772,3.557844,0.03366037301666325,0.005075804431061014,2.414848133323934e-05,2.873160816256483e-07,2.3437156367517655e-06,0.0013259364652073522,1.0034993010911811e-05,0.0019379091841469902,2.067456870994741e-06,0.000528990001179039,0.00030976539306524944
2172,2020-08-28,11325.295898,382.629578,56.103962,0.264658,0.003203,0.025766,14.501262,0.106875,23.077656,0.023108,5.639486,3.452495,0.033785393463103316,0.00495386279575333,2.336874924802075e-05,2.828182176295841e-07,2.2750840447842222e-06,0.0012804311808365962,9.436839528305275e-06,0.002037708878235616,2.040388190129388e-06,0.0004979548482257236,0.0003048481056119422
2173,2020-08-29,11541.054688,395.687592,57.438873,0.272009,0.003267,0.026862,15.167726,0.109474,23.134024,0.023985,6.175925,4.014216,0.034285219392593526,0.004976917149497871,2.3568816486315223e-05,2.830763815196991e-07,2.327516914717526e-06,0.0013142408913260667,9.485614873121377e-06,0.002004498256476852,2.0782329387052287e-06,0.0005351265691879546,0.0003478205509392349
2174,2020-08-30,11508.713867,399.616699,57.207737,0.274568,0.003284,0.027642,16.525114,0.116668,23.00906,0.025001,6.15344,3.970011,0.034722967624198034,0.004970819299282176,2.3857400850610614e-05,2.853490005878517e-07,2.4018322394182083e-06,0.0014358784301158087,1.01373621195443e-05,0.0019992729218836526,2.1723539475325458e-06,0.0005346765999321894,0.00034495696442532817
2175,2020-08-31,11713.306641,428.509003,62.844059,0.283065,0.003301,0.027158,16.504047,0.117493,23.647858,0.026991,5.905918,4.421679,0.03658309443552798,0.005365185163003197,2.4166105155071217e-05,2.818162369663861e-07,2.318559637544112e-06,0.0014089998243733335,1.0030728606450047e-05,0.0020188883228947135,2.3043023483670793e-06,0.0005042058729451818,0.0003774919530000888
2176,2020-09-01,11679.316406,434.874451,61.105076,0.281612,0.00322,0.026567,15.674808,0.12261,23.185047,0.029277,6.29881,4.78105,0.037234580850690244,0.005231905179707998,2.4112027640190296e-05,2.757010674311207e-07,2.274705049205771e-06,0.0013420997817943695,1.0498045924760778e-05,0.001985137331161709,2.506739177385379e-06,0.0005393132424055333,0.0004093604311930309
2177,2020-09-02,11964.823242,477.007874,62.871326,0.295612,0.003258,0.025626,16.118626,0.125477,24.814375,0.034617,6.282686,4.352693,0.03986752368606366,0.005254680719335945,2.4706758639134433e-05,2.722982140315684e-07,2.14177840171055e-06,0.0013471679166491108,1.0487158686936497e-05,0.0020739441359145486,2.8932312078363425e-06,0.0005250964325110921,0.00036379083183784824
2178,2020-09-03,11407.191406,440.23999,58.013084,0.276636,0.003122,0.023507,14.95832,0.115538,24.697609,0.034544,6.131179,4.168772,0.038593197425304954,0.005085658856349692,2.425101763914419e-05,2.7368700049671106e-07,2.060717591504224e-06,0.0013113061285297768,1.0128522954320629e-05,0.0021650911360187623,3.0282651329783426e-06,0.0005374836611205715,0.0003654512185889414
2179,2020-09-04,10230.365234,384.671631,47.779217,0.246726,0.002799,0.019451,12.011468,0.095987,20.596815,0.041029,5.72661,3.52339,0.03760096753159575,0.004670333454098849,2.411702753094494e-05,2.7359727008549925e-07,1.9013006432415312e-06,0.0011740996264806474,9.382558472203222e-06,0.0020133020208846237,4.010511752175045e-06,0.0005597659388511328,0.0003444051037679697
2180,2020-09-05,10512.530273,388.038391,50.619232,0.255808,0.0029,0.019425,12.507909,0.10239,21.044121,0.035749,5.136033,3.550984,0.036911987972736086,0.004815133054123857,2.4333627904692737e-05,2.7586127456377025e-07,1.847794916690082e-06,0.0011898095582302253,9.739805483649806e-06,0.0020018131176324843,3.4006085187518018e-06,0.0004885629688212361,0.00033778585248122597
2181,2020-09-06,10167.216797,335.334564,47.596558,0.237692,0.002758,0.018039,10.611472,0.089923,19.478767,0.029997,4.137032,2.600317,0.032981942914696756,0.004681375340992447,2.3378275957500468e-05,2.712640101088227e-07,1.7742318630721729e-06,0.0010436948687010475,8.844406664617718e-06,0.0019158406266843375,2.9503649424345015e-06,0.00040689916253390973,0.0002557550460384857
2182,2020-09-07,10280.998047,353.450256,48.033924,0.240812,0.002787,0.018805,12.885663,0.093072,23.193592,0.031476,4.796048,3.086084,0.03437898289486953,0.0046721071028718196,2.342301777503684e-05,2.71082631011028e-07,1.829102574869889e-06,0.0012533474805746163,9.052817593634158e-06,0.0022559669687679694,3.0615704677800917e-06,0.0004664963438446999,0.00030017358099786054
2183,2020-09-08,10369.306641,353.202271,48.805126,0.242029,0.00282,0.018817,12.444645,0.093237,22.425636,0.032329,4.588958,2.927629,0.034062284319324336,0.004706691362277364,2.334090488201235e-05,2.7195646706499983e-07,1.8146825676461353e-06,0.0012001424425808916,8.99163302118418e-06,0.002162693878810523,3.1177590864341764e-06,0.0004425520585778962,0.0002823360424528505
2184,2020-09-09,10134.151367,337.824921,47.377357,0.236723,0.002758,0.018267,11.785999,0.091149,23.221849,0.03511,4.282868,2.471178,0.033335294566456224,0.004675019672024601,2.3358936671386703e-05,2.7214908285077717e-07,1.8025189617241284e-06,0.0011629981212219643,8.99424102710859e-06,0.002291444854042508,3.464522951011888e-06,0.00042261733073638226,0.00024384656499674325
2185,2020-09-10,10242.330078,351.429321,47.923195,0.239689,0.002792,0.020161,12.378381,0.093433,24.537354,0.034059,4.709849,3.636378,0.03431146216961433,0.004678934835632427,2.3401803903473065e-05,2.7259422208986146e-07,1.968399753421811e-06,0.0012085512677030518,9.122240670674077e-06,0.002395680847340097,3.32531755378173e-06,0.0004598415559870028,0.00035503425219723716
2186,2020-09-11,10369.02832,368.1185,48.716854,0.24353,0.002805,0.020467,12.551313,0.097156,24.559889,0.033077,4.579848,3.467335,0.03550173542201301,0.004698304652716003,2.3486289407684827e-05,2.7051715102269106e-07,1.9738590124710933e-06,0.0012104618304292567,9.369826853747083e-06,0.0023685815335877103,3.189980678922478e-06,0.00044168535938572884,0.0003343934352375267
2187,2020-09-12,10409.861328,374.595398,49.057728,0.243055,0.002802,0.021196,12.497035,0.097112,25.452366,0.033548,4.650602,3.419102,0.03598466744147967,0.004712620702068971,2.334853388932675e-05,2.6916785072470657e-07,2.0361462398147326e-06,0.0012004996614494766,9.328846652240437e-06,0.0024450245010987142,3.222713439012297e-06,0.0004467496591420492,0.0003284483714306016
